Link,Scheduling Conflicts,Committee,Code
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101839,3,"Subcommittee on Oversight (Committee on Science, Space, and Technology)",SY21
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101623,3,Subcommittee on Contracting and Workforce (Committee on Small Business),SM23
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100575,3,"Subcommittee on Investigations, Oversight and Regulations (Committee on Small Business)",SM24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102433,3,Committee on Ways and Means,WM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101281,3,Subcommittee on Seapower and Projection Forces (Committee on Armed Services),AS28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102288,3,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100277,3,Subcommittee on Military Personnel (Committee on Armed Services),AS02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102497,3,"Subcommittee on Regulatory Reform, Commercial, and Antitrust Law (Committee on the Judiciary)",JU05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100387,3,Subcommittee on Oversight (Committee on Ways and Means),WM06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100267,3,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100170,3,Committee on Foreign Affairs,FA00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100274,3,"Subcommittee on Research (Committee on Science, Space, and Technology)",SY15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102763,3,Subcommittee on Economic Opportunity (Committee on Veterans Affairs),VR10
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100666,3,"Committee on Science, Space, and Technology",SY00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102606,3,"Subcommittee on Research and Technology (Committee on Science, Space, and Technology)",SY15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100610,3,"Subcommittee on Early Childhood, Elementary, and Secondary Education (Committee on Education and Labor)",ED14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100280,3,"Subcommittee on Agriculture, Energy and Trade (Committee on Small Business)",SM25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102608,3,Subcommittee on Health and Technology (Committee on Small Business),SM26
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102531,3,Subcommittee on Environment and the Economy (Committee on Energy and Commerce),IF18
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102800,3,"Subcommittee on Federal Workforce, U.S. Postal Service, and the Census (Committee on Oversight and Reform)",GO25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102682,3,Subcommittee on National Security (Committee on Oversight and Reform),GO06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102687,3,"Subcommittee on Regulatory Reform, Commercial, and Antitrust Law (Committee on the Judiciary)",JU05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102701,3,Subcommittee on Health (Committee on Veterans Affairs),VR03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100287,3,Subcommittee on Legislative Branch (Committee on Appropriations),AP24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102521,3,"Subcommittee on Economic Growth, Job Creation, and Regulatory Affairs (Committee on Oversight and Reform)",GO28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100275,3,Subcommittee on Military Personnel (Committee on Armed Services),AS02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100211,3,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100389,3,Subcommittee on Oversight (Committee on Ways and Means),WM06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102535,3,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100532,3,Committee on House Administration,HA00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102513,3,Subcommittee on Financial Institutions and Consumer Credit (Committee on Financial Services),BA15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100356,3,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",AP18
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100617,3,Subcommittee on Housing and Insurance (Committee on Financial Services),BA04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102482,3,"Subcommittee on Energy (Committee on Science, Space, and Technology)",SY20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100320,3,"Subcommittee on Intelligence, Emerging Threats and Capabilities (Committee on Armed Services)",AS26
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100208,3,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100288,3,Subcommittee on Legislative Branch (Committee on Appropriations),AP24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100654,3,"Subcommittee on Crime, Terrorism, Homeland Security, and Investigations (Committee on the Judiciary)",JU08
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101540,2,Subcommittee on Higher Education and Workforce Training (Committee on Education and Labor),ED13
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101007,2,"Subcommittee on Fisheries, Wildlife, Oceans and Insular Affairs (Committee on Natural Resources)",II22
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102597,2,Committee on Energy and Commerce,IF00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100994,2,Subcommittee on Monetary Policy and Trade (Committee on Financial Services),BA20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100343,2,"Subcommittee on Regulatory Reform, Commercial and Antitrust Law (Committee on the Judiciary)",JU05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102786,2,Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi,ZI00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100141,2,Committee on House Administration,HA00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101078,2,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101031,2,Committee on Financial Services,BA00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100283,2,Subcommittee on Legislative Branch (Committee on Appropriations),AP24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100392,2,Subcommittee on Energy and Power (Committee on Energy and Commerce),IF03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101980,2,Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),IF02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100314,2,"Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",FA14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101152,2,"Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)",IF17
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102067,2,Subcommittee on Financial Services and General Government (Committee on Appropriations),AP23
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101859,2,"Subcommittee on Transportation, and Housing and Urban Development, and Related Agencies (Committee on Appropriations)",AP20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101084,2,"Subcommittee on Agriculture, Energy and Trade (Committee on Small Business)",SM25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101857,2,"Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",AP04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101900,2,Subcommittee on Monetary Policy and Trade (Committee on Financial Services),BA20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102026,2,"Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",AP06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102799,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102630,2,Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),FA05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102179,2,Subcommittee on Oversight and Investigations (Committee on Financial Services),BA09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101058,2,Committee on Ways and Means,WM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101435,2,Subcommittee on Energy and Power (Committee on Energy and Commerce),IF03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101124,2,"Subcommittee on Research and Technology (Committee on Science, Space, and Technology)",SY15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101074,2,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101703,2,"Subcommittee on Space (Committee on Science, Space, and Technology)",SY16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102752,2,Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),FA13
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102724,2,Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),VR09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100444,2,"Subcommittee on Intelligence, Emerging Threats and Capabilities (Committee on Armed Services)",AS26
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100573,2,Subcommittee on Health and Technology (Committee on Small Business),SM26
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100820,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101391,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100798,2,Subcommittee on Public Lands and Environmental Regulation (Committee on Natural Resources),II10
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100735,2,Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),VR09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100498,2,"Subcommittee on Commerce, Justice, Science, and Related Agencies (Committee on Appropriations)",AP19
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101650,2,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101660,2,Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),IF02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101670,2,"Subcommittee on Investigations, Oversight and Regulations (Committee on Small Business)",SM24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102012,2,Subcommittee on Defense (Committee on Appropriations),AP02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100730,2,"Subcommittee on Fisheries, Wildlife, Oceans and Insular Affairs (Committee on Natural Resources)",II22
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102727,2,Subcommittee on Economic Opportunity (Committee on Veterans Affairs),VR10
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100754,2,"Subcommittee on Economic Growth, Job Creation, and Regulatory Affairs (Committee on Oversight and Reform)",GO28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100713,2,"Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",AP04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100501,2,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",AP01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100777,2,"Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",FA14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102689,2,Subcommittee on Water and Power (Committee on Natural Resources),II13
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100488,2,"Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",AP06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100485,2,"Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",AP06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100748,2,Subcommittee on Oversight and Investigations (Committee on Financial Services),BA09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102673,2,Subcommittee on Rules and Organization of the House (Committee on Rules),RU04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101663,2,Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),VR09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101563,2,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101110,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101492,2,Subcommittee on Contracting and Workforce (Committee on Small Business),SM23
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101775,2,"Subcommittee on Commerce, Justice, Science, and Related Agencies (Committee on Appropriations)",AP19
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100609,2,Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security),HM09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102658,2,Subcommittee on Financial Institutions and Consumer Credit (Committee on Financial Services),BA15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100913,2,Subcommittee on Capital Markets and Government Sponsored Enterprises (Committee on Financial Services),BA16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100910,2,Subcommittee on Monetary Policy and Trade (Committee on Financial Services),BA20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100886,2,"Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",FA16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100526,2,Subcommittee on Immigration and Border Security (Committee on the Judiciary),JU01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100867,2,Subcommittee on Housing and Insurance (Committee on Financial Services),BA04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101551,2,Subcommittee on Contracting and Workforce (Committee on Small Business),SM23
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101571,2,Committee on House Administration,HA00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101579,2,Subcommittee on Seapower and Projection Forces (Committee on Armed Services),AS28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100465,2,Subcommittee on Immigration and Border Security (Committee on the Judiciary),JU01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102683,2,Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),IF02
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102104,2,Committee on Energy and Commerce,IF00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100880,2,Subcommittee on Seapower and Projection Forces (Committee on Armed Services),AS28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100865,2,Subcommittee on Oversight and Investigations (Committee on Financial Services),BA09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100505,2,Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security),HM09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101076,2,"Subcommittee on Investigations, Oversight and Regulations (Committee on Small Business)",SM24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102547,2,"Subcommittee on Department Operations, Oversight, and Nutrition (Committee on Agriculture)",AG22
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102568,2,Subcommittee on Indian and Alaska Native Affairs (Committee on Natural Resources),II24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102487,2,Committee on Veterans Affairs,VR00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102509,2,Subcommittee on Communications and Technology (Committee on Energy and Commerce),IF16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102505,2,"Subcommittee on Federal Workforce, U.S. Postal Service, and the Census (Committee on Oversight and Reform)",GO25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102329,2,"Subcommittee on Oversight (Committee on Science, Space, and Technology)",SY21
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102346,2,Subcommittee on Energy and Power (Committee on Energy and Commerce),IF03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100918,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102341,2,Subcommittee on Seapower and Projection Forces (Committee on Armed Services),AS28
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102300,2,Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),II06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102335,2,Subcommittee on Monetary Policy and Trade (Committee on Financial Services),BA20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102389,2,Subcommittee on Oversight and Investigations (Committee on Armed Services),AS06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102271,2,Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),VR08
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101967,2,"Subcommittee on Agriculture, Energy and Trade (Committee on Small Business)",SM25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102255,2,"Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)",IF17
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102266,2,"Subcommittee on Federal Workforce, U.S. Postal Service, and the Census (Committee on Oversight and Reform)",GO25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102264,2,Committee on Veterans Affairs,VR00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102209,2,Subcommittee on Government Operations (Committee on Oversight and Reform),GO24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101975,2,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102390,2,Subcommittee on Transportation Security (Committee on Homeland Security),HM07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101300,2,Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security),HM09
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102174,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101015,2,Subcommittee on Social Security (Committee on Ways and Means),WM01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101032,2,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102081,2,Subcommittee on Homeland Security (Committee on Appropriations),AP15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102736,2,"Subcommittee on Emergency Preparedness, Response and Communications (Committee on Homeland Security)",HM12
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102646,2,"Subcommittee on Energy (Committee on Science, Space, and Technology)",SY20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102041,2,Subcommittee on Counterterrorism and Intelligence (Committee on Homeland Security),HM05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102653,2,"Subcommittee on Federal Workforce, U.S. Postal Service, and the Census (Committee on Oversight and Reform)",GO25
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100428,2,"Subcommittee on Oversight (Committee on Science, Space, and Technology)",SY21
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100502,2,Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure),PW07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100619,2,Subcommittee on Oversight (Committee on Ways and Means),WM06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100631,2,Subcommittee on Public Lands and Environmental Regulation (Committee on Natural Resources),II10
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100285,2,Subcommittee on Homeland Security (Committee on Appropriations),AP15
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100293,2,"Subcommittee on Oversight (Committee on Science, Space, and Technology)",SY21
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100326,2,Subcommittee on Immigration and Border Security (Committee on the Judiciary),JU01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100284,2,Subcommittee on Legislative Branch (Committee on Appropriations),AP24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100720,2,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",AP01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100272,2,"Subcommittee on Oversight (Committee on Science, Space, and Technology)",SY21
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102280,2,Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),FA05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100738,2,"Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",FA14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102200,2,"Subcommittee on Cybersecurity, Infrastructure Protection, and Security Technologies (Committee on Homeland Security)",HM08
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100212,2,Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),VR08
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100809,2,Subcommittee on Monetary Policy and Trade (Committee on Financial Services),BA20
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100232,2,Committee on Energy and Commerce,IF00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102311,2,Subcommittee on Oversight (Committee on Ways and Means),WM06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102305,2,Subcommittee on Water and Power (Committee on Natural Resources),II13
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102726,2,Committee on Veterans Affairs,VR00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102767,2,Subcommittee on Housing and Insurance (Committee on Financial Services),BA04
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102748,2,Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),II06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102636,2,Subcommittee on Transportation Security (Committee on Homeland Security),HM07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102664,2,Committee on Natural Resources,II00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101916,2,Subcommittee on Health (Committee on Veterans Affairs),VR03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101763,2,"Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",AP06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101958,2,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102168,2,Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),FA05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101702,2,"Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",FA18
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101847,2,Subcommittee on Energy and Power (Committee on Energy and Commerce),IF03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101957,2,"Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",FA16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101687,2,Subcommittee on Transportation Security (Committee on Homeland Security),HM07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101155,2,"Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",FA18
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101647,2,"Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",FA16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101186,2,Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),FA05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101172,2,Subcommittee on Health (Committee on Veterans Affairs),VR03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101583,2,Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),FA05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101581,2,Subcommittee on Health (Committee on Energy and Commerce),IF14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101596,2,Committee on Natural Resources,II00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101549,2,Subcommittee on Health (Committee on Energy and Commerce),IF14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101345,2,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101308,2,Subcommittee on Energy and Power (Committee on Energy and Commerce),IF03
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101252,2,Subcommittee on Government Operations (Committee on Oversight and Reform),GO24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101342,2,"Subcommittee on Investigations, Oversight and Regulations (Committee on Small Business)",SM24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101287,2,Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),FA07
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101466,2,Subcommittee on Counterterrorism and Intelligence (Committee on Homeland Security),HM05
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101357,2,Subcommittee on General Farm Commodities and Risk Management (Committee on Agriculture),AG16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101312,2,Subcommittee on Indian and Alaska Native Affairs (Committee on Natural Resources),II24
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101298,2,Subcommittee on Oversight and Investigations (Committee on Armed Services),AS06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102449,2,"Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",AP06
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101814,2,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",AP01
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101828,2,"Subcommittee on Horticulture, Research, Biotechnology, and Foreign Agriculture (Committee on Agriculture)",AG14
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=102181,2,Subcommittee on Capital Markets and Government Sponsored Enterprises (Committee on Financial Services),BA16
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101912,2,Committee on Rules,RU00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101622,2,Committee on Small Business,SM00
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100952,2,Subcommittee on Economic Opportunity (Committee on Veterans Affairs),VR10
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101113,2,"Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",FA18
https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101624,2,Committee on Small Business,SM00
