Date,Committee,Hearing Title,Time,Link,Hour,Code
"Thursday, May 28, 2020",Subcommittee on Workforce Protections (Committee on Education and Labor), Examining the Federal Government s Actions to Protect Workers from COVID-19. ,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110754,10,ED10
"Wednesday, May 20, 2020","Subcommittee on Rural Development, Agriculture, Trade, and Entrepreneurship (Committee on Small Business)",05-20-20 Virtual Forum,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110756,13,SM25
"Thursday, May 21, 2020",Subcommittee on Innovation and Workforce Development (Committee on Small Business),05-21-20 Virtual Forum,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110759,13,SM26
"Wednesday, May 27, 2020",Committee on Rules,Senate Amendments to H.R. 6172 USA FREEDOM Reauthorization Act of 2020,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110761,9,RU00
"Wednesday, May 27, 2020",Committee on Ways and Means,The Disproportionate Impact of COVID-19 on Communities of Color,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110758,12,WM00
"Thursday, May 28, 2020",Subcommittee on Contracting and Infrastructure (Committee on Small Business),05-28-20 Virtual Forum,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110762,13,SM23
"Friday, May 29, 2020",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure), The Status of the U.S. Maritime Supply Chain During the COVID-19 Pandemic. ,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110760,13,PW07
"Tuesday, June 2, 2020",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),On the Front Lines: How Governors are Battling the COVID-19 Pandemic (Virtual Hearing),11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110763,11,IF02
"Wednesday, June 3, 2020",Committee on the Judiciary,Protecting the Right to Vote During the COVID-19 Pandemic,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110768,10,JU00
"Wednesday, June 3, 2020",Subcommittee on Consumer Protection and Financial Institutions (Committee on Financial Services),Promoting Inclusive Lending During the Pandemic: Community Development Financial Institutions and Minority Depository Institutions,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110769,12,BA15
"Wednesday, June 3, 2020",Committee on the Budget,Addressing the Economic Impacts of COVID-19: Views from Two Former CBO Directors (Virtual Hearing),1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110766,13,BU00
"Wednesday, June 3, 2020",Subcommittee on Health (Committee on Veterans Affairs),Virtual Hearing:  Mission Readiness: VA s Preparedness for Natural Disasters During a Pandemic ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110765,14,VR03
"Thursday, June 4, 2020",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),Future Force Structure Requirements for the United States Navy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110772,10,AS28
"Thursday, June 4, 2020","Subcommittee on the Departments of Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",COVID-19 Response,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110771,11,AP07
"Thursday, June 11, 2020",Subcommittee on Elections (Committee on House Administration),The Impact of COVID-19 on Voting Rights and Election Administration: Ensuring Safe and Fair Elections.,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110770,13,HA08
"Tuesday, June 9, 2020",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce), Pollution and Pandemics: COVID-19 s Disproportionate Impact on Environmental Justice Communities (Virtual Hearing),12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110773,12,IF18
"Tuesday, June 9, 2020",Committee on Transportation and Infrastructure,On the Front Lines: The Impacts of COVID-19 on Transportation Workers.,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110767,13,PW00
"Wednesday, June 10, 2020",Committee on the Judiciary,Oversight Hearing on Policing Practices and Law Enforcement Accountability,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110775,10,JU00
"Wednesday, June 10, 2020",Committee on Oversight and Reform,No Worker Left Behind:  Supporting Essential Workers,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110776,12,GO00
"Wednesday, June 10, 2020","Subcommittee on Housing, Community Development, and Insurance (Committee on Financial Services)","The Rent Is Still Due: Americas Renters, COVID-19 and an Unprecedented Eviction Crisis",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110774,12,BA04
"Wednesday, June 10, 2020",Committee on Small Business,The Economic Injury Disaster Loan Program: A View from Main Street,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110780,13,SM00
"Wednesday, June 10, 2020",Committee on Armed Services,Department of Defense COVID-19 Response to Defense Industrial Base Challenges,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110794,14,AS00
"Wednesday, June 24, 2020",Subcommittee on Immigration and Citizenship (Committee on the Judiciary),"Request for a Department of Homeland Security Departmental Report on the Beneficiary of H.R. 7146,  For the relief of Victoria Galindo Lopez .",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110796,17,JU01
"Thursday, June 11, 2020",Committee on Financial Services,Task Force on Financial Technology: Inclusive Banking During a Pandemic: Using FedAccounts and Digital Tools to Improve Delivery of Stimulus Payments,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110778,12,BA00
"Thursday, June 11, 2020","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",Indian Health Service Covid-19 Response,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110779,13,AP06
"Thursday, June 11, 2020",Committee on Veterans Affairs,Assessing VAs Response to the COVID-19 Pandemic: 90 Days Later,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110777,14,VR00
"Thursday, June 11, 2020",Committee on Natural Resources,PROMESA Implementation during the Coronavirus Pandemic,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110792,15,II00
"Friday, June 12, 2020","Committee on Science, Space, and Technology",The Role of AFG and SAFER Grants in COVID-19 Response,12:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110782,12,SY00
"Monday, June 15, 2020",Permanent Select Committee on Intelligence,Impact of COVID-19 in Sub-Saharan Africa,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110793,12,IG00
"Monday, June 15, 2020",Committee on Education and Labor,Budget Cuts and Lost Learning: Assessing the Impact of COVID-19 on Public Education,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110791,12,ED00
"Tuesday, June 16, 2020","Subcommittee on Oversight, Management, and Accountability (Committee on Homeland Security)",Hearing:  Business as Usual? Assessing How DHS Can Resume Operations Safely ,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110800,12,HM09
"Tuesday, June 16, 2020",Subcommittee on Military Personnel (Committee on Armed Services),Racial Disparity in the Military Justice System - How to Fix the Culture,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110802,12,AS02
"Tuesday, June 16, 2020","Subcommittee on National Security, International Development, and Monetary Policy (Committee on Financial Services)",Cybercriminals and Fraudsters: How Bad Actors Are Exploiting the Financial System During the COVID-19 Pandemic,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110795,12,BA01
"Tuesday, June 16, 2020",Subcommittee on Energy (Committee on Energy and Commerce), Reviving our Economy: COVID-19 s Impact on the Energy Sector  (Virtual Hearing),12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110797,12,IF03
"Tuesday, June 16, 2020","Subcommittee on Middle East, North Africa and International Terrorism (Committee on Foreign Affairs)","Objectives of U.S. Arms Sales to the Gulf: Examining Strategic Goals, Risks and Benefits",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110808,14,FA13
"Wednesday, June 17, 2020",Committee on the Judiciary,"H.R. 7120, the Justice in Policing Act of 2020",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110815,10,JU00
"Wednesday, June 17, 2020",Committee on Ways and Means,The 2020 Trade Policy Agenda,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110798,10,WM00
"Wednesday, June 17, 2020",Committee on Transportation and Infrastructure,"H.R. 2, the  Investing in a New Vision for the Environment and Surface Transportation in America Act   or the  INVEST in America Act ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110781,10,PW00
"Wednesday, June 17, 2020",Subcommittee on Health (Committee on Energy and Commerce), Health Care Inequality: Confronting Racial and Ethnic Disparities in COVID-19 and the Health Care System (Virtual Hearing),11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110812,11,IF14
"Wednesday, June 17, 2020",Committee on Financial Services,Monetary Policy and the State of the Economy,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110801,12,BA00
"Wednesday, June 17, 2020",Committee on Small Business,Paycheck Protection Program: Loan Forgiveness and Other Challenges,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110799,13,SM00
"Wednesday, June 17, 2020",Subcommittee Oversight and Investigations (Committee on Foreign Affairs),Diversity and Diplomacy: Why an Inclusive State Department WouldStrengthen U.S. Foreign Policy,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110807,13,FA17
"Thursday, June 18, 2020",Select Subcommittee on the Coronavirus Crisis,The Unemployment Pandemic:  Addressing America s Jobs Crisis,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110811,12,VC00
"Thursday, June 18, 2020",Subcommittee on Select Revenue Measures (Committee on Ways and Means),Tax Relief to Support Workers and Families during the COVID-19 Recession,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110803,12,WM05
"Thursday, June 18, 2020",Permanent Select Committee on Intelligence,"Emerging Trends in Online Foreign Influence Operations: Social Media, COVID-19, and Election Security",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110805,12,IG00
"Thursday, June 18, 2020","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)","Legislative Hearing on: H.R. 244, H.R. 1267, H.R. 2611, H.R. 3682, H.R. 5040, H.R. 7045, and H.R. 7099.",3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110804,15,II10
"Thursday, June 18, 2020",Subcommittee on Transportation and Maritime Security (Committee on Homeland Security),Hearing:  Climbing Again: Stakeholder Views on Resuming Air Travel in the COVID-19 Era ,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110806,16,HM07
"Friday, June 19, 2020","Subcommittee on Investigations and Oversight (Committee on Science, Space, and Technology)",Repurposing Therapeutic Drugs for COVID-19: Research Challenges and Opportunities,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110817,13,SY21
"Monday, June 22, 2020",Subcommittee on Intelligence and Emerging Threats and Capabilities (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110785,11,AS26
"Monday, June 22, 2020",Committee on Education and Labor," Inequities Exposed: How COVID-19 Widened Racial Inequities in Education, Health, and the Workforce. ",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110816,12,ED00
"Monday, June 22, 2020",Subcommittee on Strategic Forces (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110789,13,AS29
"Tuesday, June 23, 2020",Committee on Appropriations,Member Day Testimony for FY21 Appropriations,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110820,11,AP00
"Tuesday, June 23, 2020",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110790,11,AS25
"Tuesday, June 23, 2020",Committee on Energy and Commerce,Oversight of the Trump Administrations Response to the COVID-19 Pandemic(Hybrid Hearing),11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110829,11,IF00
"Tuesday, June 23, 2020","Subcommittee on Space and Aeronautics (Committee on Science, Space, and Technology)",R&D to Support Healthy Air Travel in the COVID-19 Era and Beyond,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110823,11,SY16
"Tuesday, June 23, 2020",Subcommittee on Technology Modernization (Committee on Veterans Affairs),VA Telehealth During the COVID-19 Pandemic: Expansion and Impact,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110818,13,VR11
"Tuesday, June 23, 2020",Subcommittee on Military Personnel (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110786,13,AS02
"Tuesday, June 23, 2020",Subcommittee on Worker and Family Support (Committee on Ways and Means),The Child Care Crisis and the Coronavirus Pandemic,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110819,14,WM03
"Tuesday, June 23, 2020",Committee on the Budget,Health and Wealth Inequality in America: How COVID-19 Makes Clear the Need for Change,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110810,14,BU00
"Tuesday, June 23, 2020",Subcommittee on Readiness (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110787,15,AS03
"Tuesday, June 23, 2020",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,4:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110788,16,AS28
"Wednesday, June 24, 2020",Committee on Rules,"H.R. 7120 George Floyd Justice in Policing Act of 2020; H.R. 1425 State Health Care Premium Reduction Act [Patient Protection and Affordable Care Enhancement Act]; H.R. 51 Washington, D.C. Admission Act; H.R. 5332 Protecting Your Credit Score Act of 2019; H.J. Res. 90 Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of the Currency relating to Community Reinvestment Act Regulations.; H.R. 7301 Emergency Housing Protections and Relief Act of 2020",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110834,11,RU00
"Wednesday, June 24, 2020",Subcommittee on Intelligence and Counterterrorism (Committee on Homeland Security),Examining the Threat from ISIS and Al Qaeda,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110840,11,HM05
"Wednesday, June 24, 2020",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce), A Country in Crisis: How Disinformation Online Is Dividing the Nation ,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110832,11,IF17
"Wednesday, June 24, 2020",Committee on the Judiciary,Oversight of the Department of Justice: Political Interference and Threats to Prosecutorial Independence,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110836,12,JU00
"Wednesday, June 24, 2020",Subcommittee on Contracting and Infrastructure (Committee on Small Business),An Overview of the Dynamic Between the Defense Production Act and Small Contractors,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110822,13,SM23
"Thursday, June 25, 2020","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)","Federal Courts During the Covid-19 Pandemic: Best Practices, Opportunities for Innovation, and Lessons for the Future",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110837,9,JU03
"Thursday, June 25, 2020","Subcommittee on Water, Oceans, and Wildlife (Committee on Natural Resources)","Legislative Hearing on H.R. 1776, H.R. 2264, H.R. 2492, H.R. 2871, H.R. 3937, H.R. 6761",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110825,9,II13
"Thursday, June 25, 2020",Subcommittee on Government Operations (Committee on Oversight and Reform),Frontline Feds: Serving the Public During a Pandemic,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110826,10,GO24
"Thursday, June 25, 2020","Subcommittee on Investor Protection, Entrepreneurship, and Capital Markets (Committee on Financial Services)",Capital Markets and Emergency Lending in the COVID-19 Era,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110830,12,BA16
"Thursday, June 25, 2020",Subcommittee on Health (Committee on Ways and Means),Hearing on Examining the COVID-19 Nursing Home Crisis,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110828,14,WM02
"Friday, June 26, 2020",Select Subcommittee on the Coronavirus Crisis, Accountability in Crisis:  GAO s Recommendations to Improve the Federal Coronavirus Response ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110831,10,VC00
"Monday, June 29, 2020",Committee on Natural Resources,The U.S. Park Police Attack on Peaceful Protesters at Lafayette Square Park,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110833,12,II00
"Monday, June 29, 2020",Committee on Rules,H.R. 2 INVEST in America Act [Moving Forward Act],1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110850,13,RU00
"Tuesday, June 30, 2020",Subcommittee on National Security (Committee on Oversight and Reform),Empowering Women and Girls and Promoting International Security,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110842,9,GO06
"Tuesday, June 30, 2020",Subcommittee on Health (Committee on Energy and Commerce),High Anxiety and Stress: Legislation to Improve Mental Health During CrisisVirtual Legislative Hearing,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110845,11,IF14
"Tuesday, June 30, 2020",Committee on Financial Services,Oversight of the Treasury Department s and Federal Reserve s Pandemic Response,12:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110839,12,BA00
"Tuesday, June 30, 2020","Subcommittee on Asia, the Pacific and Nonproliferation (Committee on Foreign Affairs)",Chinas Maritime Ambitions,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110841,15,FA05
"Wednesday, July 1, 2020",Committee on Foreign Affairs,"The End of One Country, Two Systems?: Implications of Beijing s National Security Law in Hong Kong",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110848,9,FA00
"Wednesday, July 1, 2020",Committee on Armed Services,H.R. 6395 - National Defense Authorization Act for Fiscal Year 2021,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110784,10,AS00
"Wednesday, July 1, 2020",Subcommittee on Health (Committee on Veterans Affairs),Subcommittee on Health and the Women Veterans Task Force Hearing: Veterans  Access to Reproductive Healthcare,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110844,10,VR03
"Wednesday, July 1, 2020",Committee on Small Business,The Economic Injury Disaster Loan Program: Status Update from the Administration,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110843,10,SM00
"Wednesday, July 1, 2020",Permanent Select Committee on Intelligence,U.S.-China Relations and its Impact on National Security and Intelligence in a Post-COVID World,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110846,12,IG00
"Wednesday, July 1, 2020","Subcommittee on Western Hemisphere, Civilian Security and Trade (Committee on Foreign Affairs)",The Trump Administrations Response to COVID-19 in Latin America and the Caribbean,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110847,13,FA07
"Wednesday, September 16, 2020",Committee on Foreign Affairs,Why did the Trump Administration Fire the State Department Inspector General?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110835,10,FA00
"Thursday, July 2, 2020",Select Subcommittee on the Coronavirus Crisis," The Administration s Efforts to Procure, Stockpile, and Distribute Critical Supplies ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110851,9,VC00
"Thursday, July 2, 2020","Subcommittee on Economic Growth, Tax, and Capital Access (Committee on Small Business)",Supply Chain Resiliency,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110849,9,SM27
"Monday, July 6, 2020","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)","FY 2021 State, Foreign Operations, and Related Programs Subcommittee Markup",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110856,16,AP04
"Monday, July 6, 2020","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)","FY 2021 Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Subcommittee Markup",6:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110855,18,AP01
"Monday, July 6, 2020","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)","FY 2021 Military Construction, Veteran Affairs, and Related Agencies Subcommittee Markup",8:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110857,20,AP18
"Tuesday, July 7, 2020",Subcommittee on the Department of Homeland Security (Committee on Appropriations),FY 2021 Homeland Security Subcommittee Markup,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110873,9,AP15
"Tuesday, July 7, 2020","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)","FY 2021 Interior, Environment, and Related Agencies Subcommittee Markup",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110859,11,AP06
"Tuesday, July 7, 2020",Subcommittee on Higher Education and Workforce Investment (Committee on Education and Labor), A Major Test:  Examining the Impact of COVID-19 on the Future of Higher Education. ,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110853,12,ED13
"Tuesday, July 7, 2020","Subcommittee on National Security, International Development, and Monetary Policy (Committee on Financial Services)",Paycheck Security: Economic Perspectives on Alternative Approaches to Protecting Workers  Pay During COVID-19,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110860,12,BA01
"Tuesday, July 7, 2020",Subcommittee on Legislative Branch (Committee on Appropriations),FY 2021 Legislative Branch Subcommittee Markup,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110861,13,AP24
"Tuesday, July 7, 2020","Subcommittee on Europe, Eurasia, Energy and the Environment (Committee on Foreign Affairs)",Exposing and Demanding Accountability for Kremlin Crimes Abroad,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110854,14,FA14
"Tuesday, July 7, 2020","Subcommittee on Energy and Water Development, and Related Agencies (Committee on Appropriations)","FY 2021 Energy and Water Development, and Related Agencies Subcommittee Markup",3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110862,15,AP10
"Tuesday, July 7, 2020","Subcommittee on the Departments of Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)","FY 2021 Departments of Labor, Health and Human Services, Education, and Related Agencies Subcommittee Markup",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110863,17,AP07
"Wednesday, July 8, 2020","Subcommittee on Commerce, Justice, Science, and Related Agencies (Committee on Appropriations)","FY 2021 Commerce, Justice, Science, and Related Agencies Subcommittee Markup",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110864,9,AP19
"Wednesday, July 8, 2020","Subcommittee on the Departments of Transportation, and House and Urban Development, and Related Agen (Committee on Appropriations)","FY 2021 Departments of Transportation, and House and Urban Development, and Related Agencies Subcommittee Markup",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110865,11,AP20
"Wednesday, July 8, 2020",Committee on Energy and Commerce,Addressing the Urgent Needs of Our Tribal CommunitiesVirtual Hearing,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110874,11,IF00
"Wednesday, July 8, 2020",Committee on Financial Services,Task Force on Artificial Intelligence: Exposure Notification and Contact Tracing: How AI Helps Localities Reopen Safely and Researchers Find a Cure,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110870,12,BA00
"Wednesday, July 8, 2020",Committee on Homeland Security,Examining the National Response to the Worsening Coronavirus Pandemic,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110868,12,HM00
"Wednesday, July 8, 2020",Committee on the Budget,Fueling American Innovation and Recovery: The Federal Role in Research and Development,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110869,13,BU00
"Wednesday, July 8, 2020",Subcommittee on Financial Services and General Government (Committee on Appropriations),FY 2021 Financial Services and General Government Subcommittee Markup,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110866,13,AP23
"Wednesday, July 8, 2020",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),Stuck in Red Tape: How VA s Regulatory Policies Prevent Bad Paper Veterans From Accessing Critical Benefits,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110852,14,VR09
"Wednesday, July 8, 2020",Subcommittee on Defense (Committee on Appropriations),FY 2021 Defense Subcommittee Markup,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110867,15,AP02
"Thursday, July 9, 2020",Committee on Appropriations,"FY2021 Report on the Suballocation of Budget Allocations, State and Foreign Operations, Military Construction and Veterans Affairs, and Agriculture Appropriations Bills",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110875,10,AP00
"Thursday, July 9, 2020",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),Consumers Beware: Increased Risks During the COVID-19 Pandemic,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110876,12,IF17
"Thursday, July 9, 2020",Subcommittee on Diversity and Inclusion (Committee on Financial Services),Access Denied: Challenges for Women- and Minority-Owned Businesses Accessing Capital and Financial Services During the Pandemic,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110872,12,BA13
"Wednesday, September 23, 2020",Committee on Armed Services,The Role of Allies and Partners in U.S. Military Strategy and Operations,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110884,12,AS00
"Thursday, July 9, 2020",Committee on Foreign Affairs,Russian Bounties on U.S. Troops: Why Hasnt the Administration Responded?,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110889,13,FA00
"Friday, July 10, 2020",Committee on Appropriations,"FY 2021 Interior and the Environment, and Related Agencies, and the Legislative Branch Appropriations Bills",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110878,9,AP00
"Friday, July 10, 2020","Subcommittee on Emergency Preparedness, Response, and Recovery (Committee on Homeland Security)", Pandemic Response: Confronting  the Unequal Impacts of COVID-19 .,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110871,12,HM12
